[ 7830ns | cycle  390] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 7850ns | cycle  391] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 7870ns | cycle  392] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 7890ns | cycle  393] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 7910ns | cycle  394] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 7930ns | cycle  395] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 7950ns | cycle  396] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 7970ns | cycle  397] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 7990ns | cycle  398] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8010ns | cycle  399] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8030ns | cycle  400] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8050ns | cycle  401] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8070ns | cycle  402] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8090ns | cycle  403] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8110ns | cycle  404] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8130ns | cycle  405] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8150ns | cycle  406] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8170ns | cycle  407] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8190ns | cycle  408] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8210ns | cycle  409] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8230ns | cycle  410] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8250ns | cycle  411] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8270ns | cycle  412] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8290ns | cycle  413] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8310ns | cycle  414] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8330ns | cycle  415] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8350ns | cycle  416] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8370ns | cycle  417] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8390ns | cycle  418] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8410ns | cycle  419] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8430ns | cycle  420] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8450ns | cycle  421] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8470ns | cycle  422] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8490ns | cycle  423] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8510ns | cycle  424] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8530ns | cycle  425] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8550ns | cycle  426] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8570ns | cycle  427] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8590ns | cycle  428] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8610ns | cycle  429] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8630ns | cycle  430] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8650ns | cycle  431] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8670ns | cycle  432] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8690ns | cycle  433] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8710ns | cycle  434] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8730ns | cycle  435] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8750ns | cycle  436] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8770ns | cycle  437] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8790ns | cycle  438] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8810ns | cycle  439] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8830ns | cycle  440] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8850ns | cycle  441] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8870ns | cycle  442] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8890ns | cycle  443] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8910ns | cycle  444] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8930ns | cycle  445] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8950ns | cycle  446] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8970ns | cycle  447] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 8990ns | cycle  448] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9010ns | cycle  449] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9030ns | cycle  450] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9050ns | cycle  451] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9070ns | cycle  452] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9090ns | cycle  453] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9110ns | cycle  454] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9130ns | cycle  455] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9150ns | cycle  456] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9170ns | cycle  457] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9190ns | cycle  458] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9210ns | cycle  459] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9230ns | cycle  460] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9250ns | cycle  461] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9270ns | cycle  462] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9290ns | cycle  463] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9310ns | cycle  464] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9330ns | cycle  465] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9350ns | cycle  466] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9370ns | cycle  467] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9390ns | cycle  468] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9410ns | cycle  469] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9430ns | cycle  470] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9450ns | cycle  471] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9470ns | cycle  472] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9490ns | cycle  473] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9510ns | cycle  474] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9530ns | cycle  475] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9550ns | cycle  476] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9570ns | cycle  477] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9590ns | cycle  478] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9610ns | cycle  479] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9630ns | cycle  480] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9650ns | cycle  481] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9670ns | cycle  482] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9690ns | cycle  483] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9710ns | cycle  484] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9730ns | cycle  485] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9750ns | cycle  486] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9770ns | cycle  487] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9790ns | cycle  488] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9810ns | cycle  489] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9830ns | cycle  490] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9850ns | cycle  491] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9870ns | cycle  492] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9890ns | cycle  493] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9910ns | cycle  494] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9930ns | cycle  495] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9950ns | cycle  496] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9970ns | cycle  497] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[ 9990ns | cycle  498] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10010ns | cycle  499] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10030ns | cycle  500] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10050ns | cycle  501] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10070ns | cycle  502] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10090ns | cycle  503] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10110ns | cycle  504] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10130ns | cycle  505] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10150ns | cycle  506] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10170ns | cycle  507] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10190ns | cycle  508] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10210ns | cycle  509] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10230ns | cycle  510] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10250ns | cycle  511] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10270ns | cycle  512] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10290ns | cycle  513] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10310ns | cycle  514] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10330ns | cycle  515] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10350ns | cycle  516] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10370ns | cycle  517] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10390ns | cycle  518] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10410ns | cycle  519] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10430ns | cycle  520] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10450ns | cycle  521] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10470ns | cycle  522] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10490ns | cycle  523] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10510ns | cycle  524] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10530ns | cycle  525] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10550ns | cycle  526] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10570ns | cycle  527] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10590ns | cycle  528] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10610ns | cycle  529] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10630ns | cycle  530] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10650ns | cycle  531] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10670ns | cycle  532] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10690ns | cycle  533] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10710ns | cycle  534] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10730ns | cycle  535] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10750ns | cycle  536] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10770ns | cycle  537] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10790ns | cycle  538] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10810ns | cycle  539] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10830ns | cycle  540] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10850ns | cycle  541] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10870ns | cycle  542] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10890ns | cycle  543] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10910ns | cycle  544] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10930ns | cycle  545] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10950ns | cycle  546] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10970ns | cycle  547] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[10990ns | cycle  548] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11010ns | cycle  549] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11030ns | cycle  550] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11050ns | cycle  551] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11070ns | cycle  552] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11090ns | cycle  553] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11110ns | cycle  554] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11130ns | cycle  555] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11150ns | cycle  556] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11170ns | cycle  557] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11190ns | cycle  558] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11210ns | cycle  559] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11230ns | cycle  560] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11250ns | cycle  561] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11270ns | cycle  562] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11290ns | cycle  563] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11310ns | cycle  564] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11330ns | cycle  565] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11350ns | cycle  566] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11370ns | cycle  567] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11390ns | cycle  568] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11410ns | cycle  569] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11430ns | cycle  570] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11450ns | cycle  571] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11470ns | cycle  572] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11490ns | cycle  573] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11510ns | cycle  574] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11530ns | cycle  575] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11550ns | cycle  576] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11570ns | cycle  577] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11590ns | cycle  578] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11610ns | cycle  579] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11630ns | cycle  580] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11650ns | cycle  581] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11670ns | cycle  582] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11690ns | cycle  583] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11710ns | cycle  584] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11730ns | cycle  585] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11750ns | cycle  586] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11770ns | cycle  587] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
[11790ns | cycle  588] PC=0x00000070 | PC_next=0x00000070 | instr=0x00000013 | stall_fetch=0 | exc_req=0 | exc_code=14
